,country,year,country_year,index_measure,q1_macro_appointment_procedures_ind_measure,q1_micro_appointment_judges_ind_measure,q1_micro_appointment_court_presidents_ind_measure,q1_micro_appointment_veto_ind_measure,q1_macro_selection_criteria_ind_measure,q1_micro_selection_predetermined_law_ind_measure,q1_micro_selection_intl_standards_ind_measure,q1_micro_transparency_appeal_ind_measure,q1_macro_professional_rights_ind_measure,q1_micro_judge_tenure_ind_measure,q1_micro_judge_immunity_ind_measure,q1_micro_judge_salary_ind_measure,q1_macro_professional_obligations_ind_measure,q1_micro_disciplinary_proceedings_law_ind_measure,q1_micro_disciplinary_proceedings_actors_ind_measure,q1_micro_conflict_recusal_evaluation_ind_measure,q1_macro_judicial_administration_ind_measure,q1_micro_judicial_self_governance_bodies_ind_measure,q1_micro_judicial_self_governance_competences_ind_measure,q1_micro_courts_administration_ind_measure
658,Portugal,2014,Portugal_2014,0.87,0.89,0.83,0.83,1.0,0.93,1.0,0.88,0.92,0.96,0.88,1.0,1.0,0.89,1.0,1.0,0.67,0.69,0.67,0.89,0.5
659,Portugal,2015,Portugal_2015,0.87,0.89,0.83,0.83,1.0,0.93,1.0,0.88,0.92,0.96,0.88,1.0,1.0,0.89,1.0,1.0,0.67,0.69,0.67,0.89,0.5
660,Portugal,2016,Portugal_2016,0.87,0.89,0.83,0.83,1.0,0.93,1.0,0.88,0.92,0.96,0.88,1.0,1.0,0.89,1.0,1.0,0.67,0.69,0.67,0.89,0.5
661,Portugal,2017,Portugal_2017,0.87,0.89,0.83,0.83,1.0,0.93,1.0,0.88,0.92,0.96,0.88,1.0,1.0,0.89,1.0,1.0,0.67,0.69,0.67,0.89,0.5
662,Portugal,2018,Portugal_2018,0.87,0.89,0.83,0.83,1.0,0.93,1.0,0.88,0.92,0.96,0.88,1.0,1.0,0.89,1.0,1.0,0.67,0.69,0.67,0.89,0.5
663,Portugal,2019,Portugal_2019,0.87,0.89,0.83,0.83,1.0,0.93,1.0,0.88,0.92,0.96,0.88,1.0,1.0,0.89,1.0,1.0,0.67,0.69,0.67,0.89,0.5
664,Portugal,2020,Portugal_2020,0.87,0.89,0.83,0.83,1.0,0.93,1.0,0.88,0.92,0.96,0.88,1.0,1.0,0.89,1.0,1.0,0.67,0.69,0.67,0.89,0.5
665,Portugal,2021,Portugal_2021,0.87,0.89,0.83,0.83,1.0,0.93,1.0,0.88,0.92,0.96,0.88,1.0,1.0,0.89,1.0,1.0,0.67,0.69,0.67,0.89,0.5
666,Portugal,2022,Portugal_2022,0.87,0.89,0.83,0.83,1.0,0.93,1.0,0.88,0.92,0.96,0.88,1.0,1.0,0.89,1.0,1.0,0.67,0.69,0.67,0.89,0.5
667,Romania,2000,Romania_2000,0.63,0.33,0.5,0.5,0.0,0.76,1.0,0.62,0.67,0.62,0.62,0.25,1.0,0.88,0.88,0.75,1.0,0.56,0.67,0.67,0.33
668,Romania,2001,Romania_2001,0.63,0.33,0.5,0.5,0.0,0.76,1.0,0.62,0.67,0.62,0.62,0.25,1.0,0.88,0.88,0.75,1.0,0.56,0.67,0.67,0.33
669,Romania,2002,Romania_2002,0.63,0.33,0.5,0.5,0.0,0.76,1.0,0.62,0.67,0.62,0.62,0.25,1.0,0.88,0.88,0.75,1.0,0.56,0.67,0.67,0.33
670,Romania,2003,Romania_2003,0.63,0.33,0.5,0.5,0.0,0.76,1.0,0.62,0.67,0.62,0.62,0.25,1.0,0.88,0.88,0.75,1.0,0.56,0.67,0.67,0.33
671,Romania,2004,Romania_2004,0.63,0.33,0.5,0.5,0.0,0.76,1.0,0.62,0.67,0.62,0.62,0.25,1.0,0.88,0.88,0.75,1.0,0.56,0.67,0.67,0.33
672,Romania,2005,Romania_2005,0.92,0.89,0.83,0.83,1.0,0.96,1.0,0.88,1.0,0.96,0.88,1.0,1.0,0.91,0.88,0.84,1.0,0.89,1.0,1.0,0.67
673,Romania,2006,Romania_2006,0.92,0.89,0.83,0.83,1.0,0.96,1.0,0.88,1.0,0.96,0.88,1.0,1.0,0.91,0.88,0.84,1.0,0.89,1.0,1.0,0.67
674,Romania,2007,Romania_2007,0.92,0.89,0.83,0.83,1.0,0.96,1.0,0.88,1.0,0.96,0.88,1.0,1.0,0.91,0.88,0.84,1.0,0.89,1.0,1.0,0.67
675,Romania,2008,Romania_2008,0.92,0.89,0.83,0.83,1.0,0.96,1.0,0.88,1.0,0.96,0.88,1.0,1.0,0.91,0.88,0.84,1.0,0.89,1.0,1.0,0.67
676,Romania,2009,Romania_2009,0.92,0.89,0.83,0.83,1.0,0.96,1.0,0.88,1.0,0.96,0.88,1.0,1.0,0.91,0.88,0.84,1.0,0.89,1.0,1.0,0.67
677,Romania,2010,Romania_2010,0.92,0.89,0.83,0.83,1.0,0.96,1.0,0.88,1.0,0.96,0.88,1.0,1.0,0.91,0.88,0.84,1.0,0.89,1.0,1.0,0.67
678,Romania,2011,Romania_2011,0.89,0.89,0.83,0.83,1.0,0.96,1.0,0.88,1.0,0.79,0.88,1.0,0.5,0.91,0.88,0.84,1.0,0.89,1.0,1.0,0.67
679,Romania,2012,Romania_2012,0.92,0.89,0.83,0.83,1.0,0.96,1.0,0.88,1.0,0.96,0.88,1.0,1.0,0.91,0.88,0.84,1.0,0.89,1.0,1.0,0.67
680,Romania,2013,Romania_2013,0.92,0.89,0.83,0.83,1.0,0.96,1.0,0.88,1.0,0.96,0.88,1.0,1.0,0.91,0.88,0.84,1.0,0.89,1.0,1.0,0.67
681,Romania,2014,Romania_2014,0.92,0.89,0.83,0.83,1.0,0.96,1.0,0.88,1.0,0.96,0.88,1.0,1.0,0.91,0.88,0.84,1.0,0.89,1.0,1.0,0.67
682,Romania,2015,Romania_2015,0.92,0.89,0.83,0.83,1.0,0.96,1.0,0.88,1.0,0.96,0.88,1.0,1.0,0.91,0.88,0.84,1.0,0.89,1.0,1.0,0.67
683,Romania,2016,Romania_2016,0.92,0.89,0.83,0.83,1.0,0.96,1.0,0.88,1.0,0.96,0.88,1.0,1.0,0.91,0.88,0.84,1.0,0.89,1.0,1.0,0.67
684,Romania,2017,Romania_2017,0.9,0.89,0.83,0.83,1.0,0.96,1.0,0.88,1.0,0.96,0.88,1.0,1.0,0.82,0.62,0.84,1.0,0.89,1.0,1.0,0.67
685,Romania,2018,Romania_2018,0.92,0.89,0.83,0.83,1.0,0.96,1.0,0.88,1.0,0.96,0.88,1.0,1.0,0.88,0.88,0.75,1.0,0.89,1.0,1.0,0.67
686,Romania,2019,Romania_2019,0.93,0.94,0.83,1.0,1.0,0.96,1.0,0.88,1.0,0.96,0.88,1.0,1.0,0.88,0.88,0.75,1.0,0.89,1.0,1.0,0.67
687,Romania,2020,Romania_2020,0.91,0.94,0.83,1.0,1.0,0.96,1.0,0.88,1.0,0.96,0.88,1.0,1.0,0.79,0.62,0.75,1.0,0.89,1.0,1.0,0.67
688,Romania,2021,Romania_2021,0.93,0.94,0.83,1.0,1.0,0.96,1.0,0.88,1.0,0.96,0.88,1.0,1.0,0.88,0.88,0.75,1.0,0.89,1.0,1.0,0.67
689,Romania,2022,Romania_2022,0.93,0.94,0.83,1.0,1.0,0.96,1.0,0.88,1.0,0.96,0.88,1.0,1.0,0.88,0.88,0.75,1.0,0.89,1.0,1.0,0.67
690,Russia,2000,Russia_2000,0.58,0.33,0.5,0.5,0.0,0.61,1.0,0.0,0.83,0.67,0.5,0.5,1.0,0.54,0.38,0.58,0.67,0.74,1.0,0.56,0.67
691,Russia,2001,Russia_2001,0.59,0.33,0.5,0.5,0.0,0.61,1.0,0.0,0.83,0.71,0.62,0.5,1.0,0.54,0.38,0.58,0.67,0.74,1.0,0.56,0.67
692,Russia,2002,Russia_2002,0.58,0.33,0.5,0.5,0.0,0.61,1.0,0.0,0.83,0.71,0.62,0.5,1.0,0.49,0.38,0.42,0.67,0.74,1.0,0.56,0.67
693,Russia,2003,Russia_2003,0.58,0.33,0.5,0.5,0.0,0.61,1.0,0.0,0.83,0.71,0.62,0.5,1.0,0.49,0.38,0.42,0.67,0.74,1.0,0.56,0.67
694,Russia,2004,Russia_2004,0.58,0.33,0.5,0.5,0.0,0.61,1.0,0.0,0.83,0.71,0.62,0.5,1.0,0.49,0.38,0.42,0.67,0.74,1.0,0.56,0.67
695,Russia,2005,Russia_2005,0.58,0.33,0.5,0.5,0.0,0.61,1.0,0.0,0.83,0.71,0.62,0.5,1.0,0.49,0.38,0.42,0.67,0.74,1.0,0.56,0.67
696,Russia,2006,Russia_2006,0.58,0.33,0.5,0.5,0.0,0.61,1.0,0.0,0.83,0.71,0.62,0.5,1.0,0.49,0.38,0.42,0.67,0.74,1.0,0.56,0.67
697,Russia,2007,Russia_2007,0.58,0.33,0.5,0.5,0.0,0.61,1.0,0.0,0.83,0.71,0.62,0.5,1.0,0.49,0.38,0.42,0.67,0.74,1.0,0.56,0.67
698,Russia,2008,Russia_2008,0.6,0.33,0.5,0.5,0.0,0.61,1.0,0.0,0.83,0.71,0.62,0.5,1.0,0.6,0.38,0.42,1.0,0.74,1.0,0.56,0.67
699,Russia,2009,Russia_2009,0.6,0.33,0.5,0.5,0.0,0.61,1.0,0.0,0.83,0.71,0.62,0.5,1.0,0.6,0.38,0.42,1.0,0.74,1.0,0.56,0.67
700,Russia,2010,Russia_2010,0.61,0.33,0.5,0.5,0.0,0.61,1.0,0.0,0.83,0.71,0.62,0.5,1.0,0.68,0.62,0.42,1.0,0.74,1.0,0.56,0.67
701,Russia,2011,Russia_2011,0.61,0.33,0.5,0.5,0.0,0.61,1.0,0.0,0.83,0.71,0.62,0.5,1.0,0.68,0.62,0.42,1.0,0.74,1.0,0.56,0.67
702,Russia,2012,Russia_2012,0.61,0.33,0.5,0.5,0.0,0.61,1.0,0.0,0.83,0.71,0.62,0.5,1.0,0.68,0.62,0.42,1.0,0.74,1.0,0.56,0.67
703,Russia,2013,Russia_2013,0.61,0.33,0.5,0.5,0.0,0.61,1.0,0.0,0.83,0.71,0.62,0.5,1.0,0.68,0.62,0.42,1.0,0.74,1.0,0.56,0.67
704,Russia,2014,Russia_2014,0.6,0.33,0.5,0.5,0.0,0.61,1.0,0.0,0.83,0.71,0.62,0.5,1.0,0.6,0.38,0.42,1.0,0.74,1.0,0.56,0.67
705,Russia,2015,Russia_2015,0.6,0.33,0.5,0.5,0.0,0.61,1.0,0.0,0.83,0.71,0.62,0.5,1.0,0.6,0.38,0.42,1.0,0.74,1.0,0.56,0.67
706,Russia,2016,Russia_2016,0.6,0.33,0.5,0.5,0.0,0.61,1.0,0.0,0.83,0.71,0.62,0.5,1.0,0.6,0.38,0.42,1.0,0.74,1.0,0.56,0.67
707,Russia,2017,Russia_2017,0.6,0.33,0.5,0.5,0.0,0.61,1.0,0.0,0.83,0.71,0.62,0.5,1.0,0.6,0.38,0.42,1.0,0.74,1.0,0.56,0.67
708,Russia,2018,Russia_2018,0.6,0.33,0.5,0.5,0.0,0.61,1.0,0.0,0.83,0.71,0.62,0.5,1.0,0.6,0.38,0.42,1.0,0.74,1.0,0.56,0.67
709,Russia,2019,Russia_2019,0.61,0.33,0.5,0.5,0.0,0.61,1.0,0.0,0.83,0.71,0.62,0.5,1.0,0.6,0.38,0.42,1.0,0.8,1.0,0.56,0.83
710,Russia,2020,Russia_2020,0.61,0.33,0.5,0.5,0.0,0.61,1.0,0.0,0.83,0.71,0.62,0.5,1.0,0.6,0.38,0.42,1.0,0.8,1.0,0.56,0.83
711,Russia,2021,Russia_2021,0.63,0.33,0.5,0.5,0.0,0.61,1.0,0.0,0.83,0.79,0.88,0.5,1.0,0.6,0.38,0.42,1.0,0.8,1.0,0.56,0.83
712,Russia,2022,Russia_2022,0.64,0.33,0.5,0.5,0.0,0.61,1.0,0.0,0.83,0.88,0.88,0.75,1.0,0.6,0.38,0.42,1.0,0.8,1.0,0.56,0.83
713,Serbia,2000,Serbia_2000,0.61,0.61,0.5,0.33,1.0,0.72,1.0,1.0,0.17,0.58,0.75,0.5,0.5,0.54,0.62,0.34,0.67,0.59,0.67,0.78,0.33
714,Serbia,2001,Serbia_2001,0.61,0.61,0.5,0.33,1.0,0.72,1.0,1.0,0.17,0.58,0.75,0.5,0.5,0.54,0.62,0.34,0.67,0.59,0.67,0.78,0.33
715,Serbia,2002,Serbia_2002,0.73,0.67,0.5,0.5,1.0,0.72,1.0,1.0,0.17,0.75,0.75,1.0,0.5,0.71,0.62,0.84,0.67,0.82,1.0,0.78,0.67
716,Serbia,2003,Serbia_2003,0.85,0.67,0.5,0.5,1.0,0.89,1.0,1.0,0.67,0.92,0.75,1.0,1.0,0.95,1.0,0.84,1.0,0.82,1.0,0.78,0.67
717,Serbia,2004,Serbia_2004,0.85,0.67,0.5,0.5,1.0,0.89,1.0,1.0,0.67,0.92,0.75,1.0,1.0,0.95,1.0,0.84,1.0,0.82,1.0,0.78,0.67
718,Serbia,2005,Serbia_2005,0.85,0.67,0.5,0.5,1.0,0.89,1.0,1.0,0.67,0.92,0.75,1.0,1.0,0.95,1.0,0.84,1.0,0.82,1.0,0.78,0.67
719,Serbia,2006,Serbia_2006,0.85,0.67,0.5,0.5,1.0,0.89,1.0,1.0,0.67,0.92,0.75,1.0,1.0,0.95,1.0,0.84,1.0,0.82,1.0,0.78,0.67
720,Serbia,2007,Serbia_2007,0.85,0.67,0.5,0.5,1.0,0.89,1.0,1.0,0.67,0.92,0.75,1.0,1.0,0.95,1.0,0.84,1.0,0.82,1.0,0.78,0.67
721,Serbia,2008,Serbia_2008,0.81,0.67,0.5,0.5,1.0,0.81,1.0,0.75,0.67,0.92,0.75,1.0,1.0,0.95,1.0,0.84,1.0,0.71,0.67,0.78,0.67
722,Serbia,2009,Serbia_2009,0.8,0.67,0.5,0.5,1.0,0.81,1.0,0.75,0.67,0.92,0.75,1.0,1.0,0.95,1.0,0.84,1.0,0.65,0.5,0.78,0.67
723,Serbia,2010,Serbia_2010,0.82,0.67,0.5,0.5,1.0,0.89,1.0,0.75,0.92,0.92,0.75,1.0,1.0,0.95,1.0,0.84,1.0,0.65,0.5,0.78,0.67
724,Serbia,2011,Serbia_2011,0.82,0.67,0.5,0.5,1.0,0.89,1.0,0.75,0.92,0.92,0.75,1.0,1.0,0.95,1.0,0.84,1.0,0.65,0.5,0.78,0.67
725,Serbia,2012,Serbia_2012,0.82,0.67,0.5,0.5,1.0,0.89,1.0,0.75,0.92,0.92,0.75,1.0,1.0,0.95,1.0,0.84,1.0,0.65,0.5,0.78,0.67
726,Serbia,2013,Serbia_2013,0.82,0.67,0.5,0.5,1.0,0.89,1.0,0.75,0.92,0.92,0.75,1.0,1.0,0.95,1.0,0.84,1.0,0.65,0.5,0.78,0.67
727,Serbia,2014,Serbia_2014,0.82,0.67,0.5,0.5,1.0,0.92,1.0,0.75,1.0,0.92,0.75,1.0,1.0,0.95,1.0,0.84,1.0,0.65,0.5,0.78,0.67
728,Serbia,2015,Serbia_2015,0.82,0.67,0.5,0.5,1.0,0.92,1.0,0.75,1.0,0.92,0.75,1.0,1.0,0.95,1.0,0.84,1.0,0.65,0.5,0.78,0.67
729,Serbia,2016,Serbia_2016,0.82,0.67,0.5,0.5,1.0,0.92,1.0,0.75,1.0,0.92,0.75,1.0,1.0,0.95,1.0,0.84,1.0,0.65,0.5,0.78,0.67
730,Serbia,2017,Serbia_2017,0.83,0.67,0.5,0.5,1.0,0.92,1.0,0.75,1.0,0.96,0.88,1.0,1.0,0.95,1.0,0.84,1.0,0.65,0.5,0.78,0.67
731,Serbia,2018,Serbia_2018,0.83,0.67,0.5,0.5,1.0,0.92,1.0,0.75,1.0,0.96,0.88,1.0,1.0,0.95,1.0,0.84,1.0,0.65,0.5,0.78,0.67
732,Serbia,2019,Serbia_2019,0.83,0.67,0.5,0.5,1.0,0.92,1.0,0.75,1.0,0.96,0.88,1.0,1.0,0.95,1.0,0.84,1.0,0.65,0.5,0.78,0.67
733,Serbia,2020,Serbia_2020,0.83,0.67,0.5,0.5,1.0,0.92,1.0,0.75,1.0,0.96,0.88,1.0,1.0,0.95,1.0,0.84,1.0,0.65,0.5,0.78,0.67
734,Serbia,2021,Serbia_2021,0.83,0.67,0.5,0.5,1.0,0.92,1.0,0.75,1.0,0.96,0.88,1.0,1.0,0.95,1.0,0.84,1.0,0.65,0.5,0.78,0.67
735,Serbia,2022,Serbia_2022,0.83,0.67,0.5,0.5,1.0,0.92,1.0,0.75,1.0,0.96,0.88,1.0,1.0,0.95,1.0,0.84,1.0,0.65,0.5,0.78,0.67
736,Slovakia,2000,Slovakia_2000,0.38,0.22,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.67,0.0,1.0,1.0,0.49,0.38,0.75,0.33,0.5,0.5,1.0,0.0
737,Slovakia,2001,Slovakia_2001,0.46,0.28,0.0,0.83,0.0,0.25,0.0,0.75,0.0,0.67,0.0,1.0,1.0,0.6,0.38,0.75,0.67,0.5,0.5,1.0,0.0
738,Slovakia,2002,Slovakia_2002,0.66,0.78,0.5,0.83,1.0,0.33,0.0,1.0,0.0,0.92,0.75,1.0,1.0,0.6,0.38,0.75,0.67,0.65,0.83,0.78,0.33
739,Slovakia,2003,Slovakia_2003,0.66,0.78,0.5,0.83,1.0,0.33,0.0,1.0,0.0,0.92,0.75,1.0,1.0,0.6,0.38,0.75,0.67,0.65,0.83,0.78,0.33
740,Slovakia,2004,Slovakia_2004,0.64,0.72,0.5,0.67,1.0,0.33,0.0,1.0,0.0,0.92,0.75,1.0,1.0,0.6,0.38,0.75,0.67,0.65,0.83,0.78,0.33
741,Slovakia,2005,Slovakia_2005,0.63,0.67,0.5,0.5,1.0,0.33,0.0,1.0,0.0,0.92,0.75,1.0,1.0,0.6,0.38,0.75,0.67,0.65,0.83,0.78,0.33
742,Slovakia,2006,Slovakia_2006,0.63,0.67,0.5,0.5,1.0,0.33,0.0,1.0,0.0,0.92,0.75,1.0,1.0,0.6,0.38,0.75,0.67,0.65,0.83,0.78,0.33
743,Slovakia,2007,Slovakia_2007,0.63,0.67,0.5,0.5,1.0,0.33,0.0,1.0,0.0,0.92,0.75,1.0,1.0,0.6,0.38,0.75,0.67,0.65,0.83,0.78,0.33
744,Slovakia,2008,Slovakia_2008,0.63,0.67,0.5,0.5,1.0,0.33,0.0,1.0,0.0,0.92,0.75,1.0,1.0,0.6,0.38,0.75,0.67,0.65,0.83,0.78,0.33
745,Slovakia,2009,Slovakia_2009,0.63,0.67,0.5,0.5,1.0,0.33,0.0,1.0,0.0,0.92,0.75,1.0,1.0,0.6,0.38,0.75,0.67,0.65,0.83,0.78,0.33
746,Slovakia,2010,Slovakia_2010,0.63,0.67,0.5,0.5,1.0,0.33,0.0,1.0,0.0,0.92,0.75,1.0,1.0,0.6,0.38,0.75,0.67,0.65,0.83,0.78,0.33
747,Slovakia,2011,Slovakia_2011,0.76,0.67,0.5,0.5,1.0,0.75,1.0,1.0,0.25,0.92,0.75,1.0,1.0,0.81,1.0,0.75,0.67,0.65,0.83,0.78,0.33
748,Slovakia,2012,Slovakia_2012,0.76,0.67,0.5,0.5,1.0,0.75,1.0,1.0,0.25,0.92,0.75,1.0,1.0,0.81,1.0,0.75,0.67,0.65,0.83,0.78,0.33
749,Slovakia,2013,Slovakia_2013,0.76,0.67,0.5,0.5,1.0,0.75,1.0,1.0,0.25,0.92,0.75,1.0,1.0,0.81,1.0,0.75,0.67,0.65,0.83,0.78,0.33
750,Slovakia,2014,Slovakia_2014,0.75,0.67,0.5,0.5,1.0,0.75,1.0,1.0,0.25,0.92,0.75,1.0,1.0,0.81,1.0,0.75,0.67,0.59,0.67,0.78,0.33
751,Slovakia,2015,Slovakia_2015,0.75,0.67,0.5,0.5,1.0,0.75,1.0,1.0,0.25,0.92,0.75,1.0,1.0,0.81,1.0,0.75,0.67,0.59,0.67,0.78,0.33
752,Slovakia,2016,Slovakia_2016,0.75,0.67,0.5,0.5,1.0,0.75,1.0,1.0,0.25,0.92,0.75,1.0,1.0,0.81,1.0,0.75,0.67,0.59,0.67,0.78,0.33
753,Slovakia,2017,Slovakia_2017,0.75,0.67,0.5,0.5,1.0,0.75,1.0,1.0,0.25,0.92,0.75,1.0,1.0,0.81,1.0,0.75,0.67,0.59,0.67,0.78,0.33
754,Slovakia,2018,Slovakia_2018,0.75,0.67,0.5,0.5,1.0,0.75,1.0,1.0,0.25,0.92,0.75,1.0,1.0,0.81,1.0,0.75,0.67,0.59,0.67,0.78,0.33
755,Slovakia,2019,Slovakia_2019,0.75,0.67,0.5,0.5,1.0,0.75,1.0,1.0,0.25,0.92,0.75,1.0,1.0,0.81,1.0,0.75,0.67,0.59,0.67,0.78,0.33
756,Slovakia,2020,Slovakia_2020,0.75,0.67,0.5,0.5,1.0,0.75,1.0,1.0,0.25,0.92,0.75,1.0,1.0,0.81,1.0,0.75,0.67,0.59,0.67,0.78,0.33
757,Slovakia,2021,Slovakia_2021,0.74,0.67,0.5,0.5,1.0,0.75,1.0,1.0,0.25,0.92,0.75,1.0,1.0,0.78,1.0,0.66,0.67,0.59,0.67,0.78,0.33
758,Slovakia,2022,Slovakia_2022,0.74,0.67,0.5,0.5,1.0,0.75,1.0,1.0,0.25,0.92,0.75,1.0,1.0,0.78,1.0,0.66,0.67,0.59,0.67,0.78,0.33
759,Slovenia,2000,Slovenia_2000,0.66,0.39,0.67,0.5,0.0,0.97,1.0,1.0,0.92,0.67,0.75,0.75,0.5,0.56,0.5,0.84,0.33,0.72,0.83,0.67,0.67
760,Slovenia,2001,Slovenia_2001,0.66,0.39,0.67,0.5,0.0,0.97,1.0,1.0,0.92,0.67,0.75,0.75,0.5,0.56,0.5,0.84,0.33,0.72,0.83,0.67,0.67
761,Slovenia,2002,Slovenia_2002,0.69,0.39,0.67,0.5,0.0,0.97,1.0,1.0,0.92,0.67,0.75,0.75,0.5,0.71,0.62,0.84,0.67,0.72,0.83,0.67,0.67
762,Slovenia,2003,Slovenia_2003,0.69,0.39,0.67,0.5,0.0,0.97,1.0,1.0,0.92,0.67,0.75,0.75,0.5,0.71,0.62,0.84,0.67,0.72,0.83,0.67,0.67
763,Slovenia,2004,Slovenia_2004,0.69,0.39,0.67,0.5,0.0,0.97,1.0,1.0,0.92,0.67,0.75,0.75,0.5,0.71,0.62,0.84,0.67,0.72,0.83,0.67,0.67
764,Slovenia,2005,Slovenia_2005,0.69,0.39,0.67,0.5,0.0,0.97,1.0,1.0,0.92,0.67,0.75,0.75,0.5,0.71,0.62,0.84,0.67,0.72,0.83,0.67,0.67
765,Slovenia,2006,Slovenia_2006,0.72,0.39,0.67,0.5,0.0,0.97,1.0,1.0,0.92,0.83,0.75,0.75,1.0,0.71,0.62,0.84,0.67,0.72,0.83,0.67,0.67
766,Slovenia,2007,Slovenia_2007,0.72,0.39,0.67,0.5,0.0,0.97,1.0,1.0,0.92,0.83,0.75,0.75,1.0,0.71,0.62,0.84,0.67,0.72,0.83,0.67,0.67
767,Slovenia,2008,Slovenia_2008,0.72,0.39,0.67,0.5,0.0,0.97,1.0,1.0,0.92,0.83,0.75,0.75,1.0,0.71,0.62,0.84,0.67,0.72,0.83,0.67,0.67
768,Slovenia,2009,Slovenia_2009,0.72,0.39,0.67,0.5,0.0,0.97,1.0,1.0,0.92,0.83,0.75,0.75,1.0,0.71,0.62,0.84,0.67,0.72,0.83,0.67,0.67
769,Slovenia,2010,Slovenia_2010,0.75,0.5,0.67,0.83,0.0,0.97,1.0,1.0,0.92,0.83,0.75,0.75,1.0,0.71,0.62,0.84,0.67,0.72,0.83,0.67,0.67
770,Slovenia,2011,Slovenia_2011,0.75,0.5,0.67,0.83,0.0,0.97,1.0,1.0,0.92,0.83,0.75,0.75,1.0,0.71,0.62,0.84,0.67,0.72,0.83,0.67,0.67
771,Slovenia,2012,Slovenia_2012,0.75,0.5,0.67,0.83,0.0,0.97,1.0,1.0,0.92,0.83,0.75,0.75,1.0,0.71,0.62,0.84,0.67,0.72,0.83,0.67,0.67
772,Slovenia,2013,Slovenia_2013,0.75,0.5,0.67,0.83,0.0,0.97,1.0,1.0,0.92,0.83,0.75,0.75,1.0,0.71,0.62,0.84,0.67,0.72,0.83,0.67,0.67
773,Slovenia,2014,Slovenia_2014,0.75,0.5,0.67,0.83,0.0,0.97,1.0,1.0,0.92,0.83,0.75,0.75,1.0,0.71,0.62,0.84,0.67,0.72,0.83,0.67,0.67
774,Slovenia,2015,Slovenia_2015,0.75,0.5,0.67,0.83,0.0,0.97,1.0,1.0,0.92,0.83,0.75,0.75,1.0,0.71,0.62,0.84,0.67,0.72,0.83,0.67,0.67
775,Slovenia,2016,Slovenia_2016,0.75,0.5,0.67,0.83,0.0,0.97,1.0,1.0,0.92,0.83,0.75,0.75,1.0,0.71,0.62,0.84,0.67,0.72,0.83,0.67,0.67
776,Slovenia,2017,Slovenia_2017,0.76,0.5,0.67,0.83,0.0,0.97,1.0,1.0,0.92,0.83,0.75,0.75,1.0,0.76,0.62,1.0,0.67,0.72,0.83,0.67,0.67
777,Slovenia,2018,Slovenia_2018,0.76,0.5,0.67,0.83,0.0,0.97,1.0,1.0,0.92,0.83,0.75,0.75,1.0,0.76,0.62,1.0,0.67,0.72,0.83,0.67,0.67
778,Slovenia,2019,Slovenia_2019,0.76,0.5,0.67,0.83,0.0,0.97,1.0,1.0,0.92,0.83,0.75,0.75,1.0,0.76,0.62,1.0,0.67,0.72,0.83,0.67,0.67
779,Slovenia,2020,Slovenia_2020,0.76,0.5,0.67,0.83,0.0,0.97,1.0,1.0,0.92,0.83,0.75,0.75,1.0,0.76,0.62,1.0,0.67,0.72,0.83,0.67,0.67
780,Slovenia,2021,Slovenia_2021,0.72,0.5,0.67,0.83,0.0,0.97,1.0,1.0,0.92,0.67,0.75,0.75,0.5,0.76,0.62,1.0,0.67,0.72,0.83,0.67,0.67
781,Slovenia,2022,Slovenia_2022,0.72,0.5,0.67,0.83,0.0,0.97,1.0,1.0,0.92,0.67,0.75,0.75,0.5,0.76,0.62,1.0,0.67,0.72,0.83,0.67,0.67
782,Spain,2000,Spain_2000,0.84,1.0,1.0,1.0,1.0,0.89,0.67,1.0,1.0,0.92,1.0,0.75,1.0,0.85,0.88,1.0,0.67,0.56,0.67,0.67,0.33
783,Spain,2001,Spain_2001,0.84,1.0,1.0,1.0,1.0,0.89,0.67,1.0,1.0,0.92,1.0,0.75,1.0,0.85,0.88,1.0,0.67,0.56,0.67,0.67,0.33
784,Spain,2002,Spain_2002,0.84,1.0,1.0,1.0,1.0,0.89,0.67,1.0,1.0,0.92,1.0,0.75,1.0,0.85,0.88,1.0,0.67,0.56,0.67,0.67,0.33
785,Spain,2003,Spain_2003,0.84,1.0,1.0,1.0,1.0,0.89,0.67,1.0,1.0,0.92,1.0,0.75,1.0,0.85,0.88,1.0,0.67,0.56,0.67,0.67,0.33
786,Spain,2004,Spain_2004,0.84,1.0,1.0,1.0,1.0,0.89,0.67,1.0,1.0,0.92,1.0,0.75,1.0,0.85,0.88,1.0,0.67,0.56,0.67,0.67,0.33
787,Spain,2005,Spain_2005,0.84,1.0,1.0,1.0,1.0,0.89,0.67,1.0,1.0,0.92,1.0,0.75,1.0,0.85,0.88,1.0,0.67,0.56,0.67,0.67,0.33
788,Spain,2006,Spain_2006,0.84,1.0,1.0,1.0,1.0,0.89,0.67,1.0,1.0,0.92,1.0,0.75,1.0,0.85,0.88,1.0,0.67,0.56,0.67,0.67,0.33
789,Spain,2007,Spain_2007,0.84,1.0,1.0,1.0,1.0,0.89,0.67,1.0,1.0,0.92,1.0,0.75,1.0,0.85,0.88,1.0,0.67,0.56,0.67,0.67,0.33
790,Spain,2008,Spain_2008,0.84,1.0,1.0,1.0,1.0,0.89,0.67,1.0,1.0,0.92,1.0,0.75,1.0,0.85,0.88,1.0,0.67,0.56,0.67,0.67,0.33
